staff_id,date,department,shift,absent
S040,2025-03-31,ER,,False
S041,2025-03-31,ER,Night,False
S042,2025-03-31,ER,Night,False
S043,2025-03-31,Ward,,False
S044,2025-03-31,ER,Night,False
S045,2025-03-31,Ward,Day,False
S046,2025-03-31,ICU,Night,False
S047,2025-03-31,Surgery,Night,False
S048,2025-03-31,Surgery,Night,False
S049,2025-03-31,Surgery,Night,False
S050,2025-03-31,ER,Day,True
S051,2025-03-31,ICU,Night,False
S052,2025-03-31,Ward,Day,False
S053,2025-03-31,ER,Day,False
S054,2025-03-31,Surgery,Night,False
S055,2025-03-31,ICU,Night,False
S056,2025-03-31,Surgery,Day,False
S057,2025-03-31,ICU,Night,False
S058,2025-03-31,ICU,Night,False
S059,2025-03-31,ICU,Night,False
S060,2025-03-31,Surgery,Day,False
S001,2025-04-01,Ward,Night,False
S002,2025-04-01,Ward,Night,False
S003,2025-04-01,ER,Day,True
S004,2025-04-01,ICU,Day,False
S005,2025-04-01,ER,Night,False
S006,2025-04-01,Surgery,Night,False
S007,2025-04-01,Surgery,Night,False
S008,2025-04-01,ICU,Night,False
S009,2025-04-01,ICU,Night,False
S010,2025-04-01,ICU,Day,False
S011,2025-04-01,Ward,Night,False
S012,2025-04-01,ICU,Night,False
S013,2025-04-01,Ward,Night,False
S014,2025-04-01,Ward,Night,False
S015,2025-04-01,ER,Night,False
S016,2025-04-01,Ward,Night,False
S017,2025-04-01,ER,Day,False
S018,2025-04-01,ICU,Day,True
S019,2025-04-01,ER,Day,False
S020,2025-04-01,ER,Night,False
S021,2025-04-01,ER,Night,False
S022,2025-04-01,ICU,Day,False
S023,2025-04-01,Ward,Night,False
S024,2025-04-01,ER,Night,False
S025,2025-04-01,ER,Night,False
S026,2025-04-01,ER,Night,False
S027,2025-04-01,Surgery,Night,False
S028,2025-04-01,Ward,Day,False
S029,2025-04-01,ICU,Day,False
S030,2025-04-01,ER,Day,False
S031,2025-04-01,Surgery,Night,False
S032,2025-04-01,Ward,Day,False
S033,2025-04-01,ER,Day,False
S034,2025-04-01,Surgery,Night,False
S035,2025-04-01,ER,Day,False
S036,2025-04-01,ICU,Day,False
S037,2025-04-01,Surgery,Night,False
S038,2025-04-01,Surgery,Day,True
S039,2025-04-01,ICU,Night,False
S040,2025-04-01,ICU,Day,False
S041,2025-04-01,Surgery,Night,False
S042,2025-04-01,ICU,Night,True
S043,2025-04-01,Ward,Night,False
S044,2025-04-01,Surgery,Night,False
S045,2025-04-01,ICU,Day,False
S046,2025-04-01,Ward,Night,False
S047,2025-04-01,Surgery,Night,False
S048,2025-04-01,ER,Day,False
S049,2025-04-01,ER,Day,False
S050,2025-04-01,ICU,Night,False
S051,2025-04-01,ICU,Day,False
S052,2025-04-01,ICU,Day,False
S053,2025-04-01,ER,Night,False
S054,2025-04-01,Surgery,Night,False
S055,2025-04-01,Surgery,Day,False
S056,2025-04-01,Surgery,Night,False
S057,2025-04-01,ICU,Night,False
S058,2025-04-01,ICU,Day,False
S059,2025-04-01,Ward,Night,False
S060,2025-04-01,ICU,Night,False
S001,2025-04-02,Ward,Night,False
S002,2025-04-02,Ward,Night,False
S003,2025-04-02,ER,Night,False
S004,2025-04-02,ER,Night,False
S005,2025-04-02,ICU,Day,False
S006,2025-04-02,Surgery,Night,False
S007,2025-04-02,Surgery,Night,False
S008,2025-04-02,ICU,Night,False
S009,2025-04-02,ER,Night,False
S010,2025-04-02,Surgery,Day,False
S011,2025-04-02,ER,Day,False
S012,2025-04-02,ER,Night,False
S013,2025-04-02,Ward,Night,False
S014,2025-04-02,ICU,Day,False
S015,2025-04-02,Ward,Day,False
S016,2025-04-02,ICU,Day,True
S017,2025-04-02,ICU,Night,False
S018,2025-04-02,ICU,Night,False
S019,2025-04-02,Ward,Day,False
S020,2025-04-02,Surgery,Day,True
S021,2025-04-02,Ward,Night,False
S022,2025-04-02,ER,Day,False
S023,2025-04-02,ICU,Night,False
S024,2025-04-02,ER,Night,False
S025,2025-04-02,ICU,Night,False
S026,2025-04-02,Surgery,Day,False
S027,2025-04-02,Surgery,Day,False
S028,2025-04-02,ICU,Night,True
S029,2025-04-02,ER,Night,False
S030,2025-04-02,Ward,Night,True
S031,2025-04-02,ER,Day,False
S032,2025-04-02,ER,Night,False
S033,2025-04-02,ICU,Night,True
S034,2025-04-02,Surgery,Night,False
S035,2025-04-02,ER,Day,False
S036,2025-04-02,ER,Day,False
S037,2025-04-02,ICU,Day,False
S038,2025-04-02,ER,Day,False
S039,2025-04-02,Ward,Night,False
S040,2025-04-02,Ward,Day,False
S041,2025-04-02,Ward,Night,True
S042,2025-04-02,Ward,Night,False
S043,2025-04-02,Surgery,Night,True
S044,2025-04-02,Surgery,Night,True
S045,2025-04-02,Ward,Night,False
S046,2025-04-02,ICU,Night,False
S047,2025-04-02,ICU,Night,False
S048,2025-04-02,ICU,Day,False
S049,2025-04-02,Ward,Day,False
S050,2025-04-02,Ward,Day,False
S051,2025-04-02,Ward,Night,False
S052,2025-04-02,Ward,Night,False
S053,2025-04-02,ER,Day,True
S054,2025-04-02,ICU,Night,False
S055,2025-04-02,ICU,Day,False
S056,2025-04-02,Ward,Day,False
S057,2025-04-02,Surgery,Night,False
S058,2025-04-02,Surgery,Night,False
S059,2025-04-02,ICU,Night,False
S060,2025-04-02,ICU,Day,True
S001,2025-04-03,Surgery,Night,False
S002,2025-04-03,ICU,Night,True
S003,2025-04-03,ICU,Day,False
S004,2025-04-03,ICU,Night,False
S005,2025-04-03,Ward,Night,False
S006,2025-04-03,Surgery,Day,False
S007,2025-04-03,ICU,Day,False
S008,2025-04-03,ER,Night,False
S009,2025-04-03,ER,Day,False
S010,2025-04-03,ICU,Day,True
S011,2025-04-03,ICU,Day,True
S012,2025-04-03,ER,Day,False
S013,2025-04-03,ER,Day,True
S014,2025-04-03,ER,Day,False
S015,2025-04-03,Ward,Day,False
S016,2025-04-03,Surgery,Day,False
S017,2025-04-03,ER,Night,True
S018,2025-04-03,ER,Day,False
S019,2025-04-03,Surgery,Night,False
S020,2025-04-03,Surgery,Night,False
S021,2025-04-03,ER,Night,False
S022,2025-04-03,Ward,Night,False
S023,2025-04-03,ER,Night,False
S024,2025-04-03,Surgery,Day,False
S025,2025-04-03,ER,Night,False
S026,2025-04-03,ICU,Night,False
S027,2025-04-03,Surgery,Day,False
S028,2025-04-03,Surgery,Day,False
S029,2025-04-03,Ward,Day,False
S030,2025-04-03,Surgery,Day,False
S031,2025-04-03,Surgery,Day,False
S032,2025-04-03,Ward,Day,True
S033,2025-04-03,Surgery,Day,False
S034,2025-04-03,ER,Night,False
S035,2025-04-03,Surgery,Night,False
S036,2025-04-03,ER,Day,False
S037,2025-04-03,ICU,Night,False
S038,2025-04-03,Surgery,Day,False
S039,2025-04-03,Surgery,Night,False
S040,2025-04-03,ER,Day,False
S041,2025-04-03,Ward,Night,False
S042,2025-04-03,Ward,Day,True
S043,2025-04-03,ER,Night,False
S044,2025-04-03,Ward,Day,False
S045,2025-04-03,Surgery,Day,False
S046,2025-04-03,Surgery,Day,False
S047,2025-04-03,Surgery,Night,False
S048,2025-04-03,Ward,Day,True
S049,2025-04-03,ER,Night,False
S050,2025-04-03,ICU,Night,False
S051,2025-04-03,ICU,Day,False
S052,2025-04-03,Ward,Night,False
S053,2025-04-03,ICU,Night,True
S054,2025-04-03,Surgery,Night,False
S055,2025-04-03,ER,Day,False
S056,2025-04-03,Surgery,Day,False
S057,2025-04-03,ER,Night,False
S058,2025-04-03,Ward,Day,False
S059,2025-04-03,Ward,Night,False
S060,2025-04-03,Surgery,Day,True
S001,2025-04-04,Surgery,Night,True
S002,2025-04-04,ICU,Day,True
S003,2025-04-04,Surgery,Day,False
S004,2025-04-04,ER,Night,False
S005,2025-04-04,ER,Day,False
S006,2025-04-04,Surgery,Night,False
S007,2025-04-04,ER,Night,False
S008,2025-04-04,Surgery,Night,False
S009,2025-04-04,Ward,Night,True
S010,2025-04-04,ICU,Night,False
S011,2025-04-04,Ward,Day,False
S012,2025-04-04,Ward,Day,False
S013,2025-04-04,Surgery,Day,False
S014,2025-04-04,Surgery,Day,False
S015,2025-04-04,Surgery,Day,False
S016,2025-04-04,Ward,Day,False
S017,2025-04-04,Surgery,Night,False
S018,2025-04-04,ICU,Day,False
S019,2025-04-04,Ward,Night,False
S020,2025-04-04,ER,Day,False
S021,2025-04-04,ER,Night,False
S022,2025-04-04,Surgery,Night,False
S023,2025-04-04,ICU,Day,True
S024,2025-04-04,Ward,Day,False
S025,2025-04-04,ICU,Day,False
S026,2025-04-04,ICU,Night,True
S027,2025-04-04,Ward,Day,False
S028,2025-04-04,Surgery,Night,False
S029,2025-04-04,Surgery,Night,False
S030,2025-04-04,Surgery,Night,True
S031,2025-04-04,Ward,Day,False
S032,2025-04-04,ICU,Night,False
S033,2025-04-04,Ward,Night,False
S034,2025-04-04,ICU,Day,False
S035,2025-04-04,Ward,Day,False
S036,2025-04-04,ICU,Day,False
S037,2025-04-04,Surgery,Night,False
S038,2025-04-04,ICU,Day,False
S039,2025-04-04,Surgery,Night,False
S040,2025-04-04,Surgery,Night,False
S041,2025-04-04,ICU,Night,False
S042,2025-04-04,ER,Night,False
S043,2025-04-04,Surgery,Day,False
S044,2025-04-04,Surgery,Night,False
S045,2025-04-04,Ward,Day,False
S046,2025-04-04,Surgery,Night,False
S047,2025-04-04,Ward,Day,False
S048,2025-04-04,ICU,Night,False
S049,2025-04-04,ICU,Day,False
S050,2025-04-04,ER,Night,False
S051,2025-04-04,ICU,Day,True
S052,2025-04-04,ER,Day,False
S053,2025-04-04,ICU,Day,False
S054,2025-04-04,ICU,Day,False
S055,2025-04-04,ER,Night,True
S056,2025-04-04,ER,Day,False
S057,2025-04-04,ER,Day,False
S058,2025-04-04,ICU,Night,False
S059,2025-04-04,ICU,Day,False
S060,2025-04-04,Ward,Night,False
S001,2025-04-05,ER,Night,True
S002,2025-04-05,ER,Night,True
S003,2025-04-05,Surgery,Day,False
S004,2025-04-05,Surgery,Night,False
S005,2025-04-05,ER,Night,True
S006,2025-04-05,Surgery,Day,False
S007,2025-04-05,ER,Night,False
S008,2025-04-05,Surgery,Day,False
S009,2025-04-05,Ward,Night,False
S010,2025-04-05,Surgery,Day,False
S011,2025-04-05,Ward,Day,False
S012,2025-04-05,Ward,Day,False
S013,2025-04-05,ICU,Night,False
S014,2025-04-05,Surgery,Night,False
S015,2025-04-05,Ward,Night,False
S016,2025-04-05,ER,Night,False
S017,2025-04-05,Ward,Day,False
S018,2025-04-05,ER,Night,False
S019,2025-04-05,Ward,Night,False
S020,2025-04-05,ICU,Day,False
S021,2025-04-05,Surgery,Night,False
S022,2025-04-05,Surgery,Day,False
S023,2025-04-05,ER,Day,True
S024,2025-04-05,ICU,Day,False
S025,2025-04-05,Ward,Day,False
S026,2025-04-05,ICU,Night,False
S027,2025-04-05,Ward,Day,False
S028,2025-04-05,Ward,Day,False
S029,2025-04-05,Ward,Night,False
S030,2025-04-05,ER,Night,False
S031,2025-04-05,Ward,Night,False
S032,2025-04-05,ICU,Night,False
S033,2025-04-05,Ward,Night,False
S034,2025-04-05,ER,Night,False
S035,2025-04-05,ER,Night,False
S036,2025-04-05,Surgery,Day,False
S037,2025-04-05,ICU,Day,False
S038,2025-04-05,Surgery,Night,False
S039,2025-04-05,ER,Day,True
S040,2025-04-05,ICU,Night,False
S041,2025-04-05,Ward,Night,False
S042,2025-04-05,Surgery,Day,False
S043,2025-04-05,ICU,Day,False
S044,2025-04-05,ICU,Night,False
S045,2025-04-05,Surgery,Day,False
S046,2025-04-05,ER,Night,False
S047,2025-04-05,ER,Day,False
S048,2025-04-05,ER,Day,False
S049,2025-04-05,ICU,Day,True
S050,2025-04-05,ER,Night,True
S051,2025-04-05,Ward,Day,False
S052,2025-04-05,Surgery,Day,False
S053,2025-04-05,Surgery,Night,False
S054,2025-04-05,ICU,Day,False
S055,2025-04-05,Surgery,Day,False
S056,2025-04-05,Ward,Night,False
S057,2025-04-05,Surgery,Day,False
S058,2025-04-05,ICU,Day,True
S059,2025-04-05,Surgery,Day,False
S060,2025-04-05,ER,Day,False
S001,2025-04-06,Ward,Day,False
S002,2025-04-06,Surgery,Night,True
S003,2025-04-06,Ward,Day,False
S004,2025-04-06,Surgery,Night,True
S005,2025-04-06,ER,Day,False
S006,2025-04-06,ICU,Night,False
S007,2025-04-06,Ward,Night,True
S008,2025-04-06,Ward,Night,False
S009,2025-04-06,ICU,Day,False
S010,2025-04-06,Ward,Night,False
S011,2025-04-06,ICU,Day,False
S012,2025-04-06,ER,Night,True
S013,2025-04-06,ER,Night,False
S014,2025-04-06,ER,Night,False
S015,2025-04-06,ER,Night,True
S016,2025-04-06,ER,Day,True
S017,2025-04-06,Surgery,Night,False
S018,2025-04-06,ICU,Night,False
S019,2025-04-06,ICU,Night,False
S020,2025-04-06,ICU,Day,False
S021,2025-04-06,Surgery,Day,False
S022,2025-04-06,Ward,Night,False
S023,2025-04-06,ER,Night,False
S024,2025-04-06,ER,Day,False
S025,2025-04-06,ICU,Day,False
S026,2025-04-06,Ward,Night,False
S027,2025-04-06,Surgery,Day,False
S028,2025-04-06,ICU,Day,False
S029,2025-04-06,Surgery,Day,False
S030,2025-04-06,ER,Day,False
S031,2025-04-06,Surgery,Night,True
S032,2025-04-06,Surgery,Night,False
S033,2025-04-06,Surgery,Day,False
S034,2025-04-06,ICU,Day,False
S035,2025-04-06,Surgery,Night,False
S036,2025-04-06,ER,Night,False
S037,2025-04-06,ICU,Night,True
S038,2025-04-06,ICU,Night,True
S039,2025-04-06,Surgery,Day,False
S040,2025-04-06,Ward,Day,False
S041,2025-04-06,Ward,Night,False
S042,2025-04-06,Surgery,Night,False
S043,2025-04-06,ICU,Night,False
S044,2025-04-06,ICU,Night,False
S045,2025-04-06,ICU,Night,False
S046,2025-04-06,Surgery,Night,False
S047,2025-04-06,Surgery,Day,False
S048,2025-04-06,ICU,Day,False
S049,2025-04-06,ICU,Day,True
S050,2025-04-06,ICU,Night,True
S051,2025-04-06,Ward,Night,True
S052,2025-04-06,ICU,Night,False
S053,2025-04-06,ICU,Day,False
S054,2025-04-06,Surgery,Day,False
S055,2025-04-06,Ward,Night,False
S056,2025-04-06,ER,Night,False
S057,2025-04-06,ICU,Night,False
S058,2025-04-06,ICU,Day,False
S059,2025-04-06,ER,Night,False
S060,2025-04-06,ER,Day,False
S001,2025-04-07,Surgery,Night,False
S002,2025-04-07,Surgery,Night,False
S003,2025-04-07,Ward,Night,False
S004,2025-04-07,ER,Night,False
S005,2025-04-07,ER,Day,False
S006,2025-04-07,ER,Day,False
S007,2025-04-07,ER,Night,True
S008,2025-04-07,ICU,Night,False
S009,2025-04-07,ICU,Day,False
S010,2025-04-07,Ward,Day,True
S011,2025-04-07,Surgery,Day,True
S012,2025-04-07,Ward,Day,False
S013,2025-04-07,Ward,Night,False
S014,2025-04-07,Surgery,Night,False
S015,2025-04-07,Surgery,Day,False
S016,2025-04-07,ICU,Night,False
S017,2025-04-07,Surgery,Day,False
S018,2025-04-07,Ward,Day,False
S019,2025-04-07,Surgery,,False
S020,2025-04-07,Ward,Night,False
S021,2025-04-07,Ward,Night,False
S022,2025-04-07,Surgery,Night,False
S023,2025-04-07,Surgery,Night,False
S024,2025-04-07,Surgery,Day,False
S025,2025-04-07,Surgery,Night,False
S026,2025-04-07,ER,Day,False
S027,2025-04-07,ER,Night,True
S028,2025-04-07,ICU,Day,False
S029,2025-04-07,Surgery,Day,False
S030,2025-04-07,ICU,Day,False
S031,2025-04-07,ICU,Day,False
S032,2025-04-07,Ward,Day,False
S033,2025-04-07,ICU,Night,False
S034,2025-04-07,Ward,Night,False
S035,2025-04-07,Surgery,Day,False
S036,2025-04-07,ICU,Night,False
S037,2025-04-07,Surgery,Night,False
S038,2025-04-07,ER,Night,False
S039,2025-04-07,Ward,Day,False
S040,2025-04-07,Surgery,Night,True
S041,2025-04-07,Surgery,Night,False
S042,2025-04-07,Surgery,Night,False
S043,2025-04-07,Ward,Day,False
S044,2025-04-07,ER,Night,False
S045,2025-04-07,Surgery,Day,True
S046,2025-04-07,Ward,Night,False
S047,2025-04-07,ICU,Day,False
S048,2025-04-07,Ward,Night,False
S049,2025-04-07,ICU,Night,False
S050,2025-04-07,Ward,Night,False
S051,2025-04-07,Ward,Day,False
S052,2025-04-07,Surgery,Night,True
S053,2025-04-07,Ward,Day,False
S054,2025-04-07,ICU,Night,False
S055,2025-04-07,ER,Night,False
S056,2025-04-07,ER,Day,False
S057,2025-04-07,ICU,Night,False
S058,2025-04-07,Ward,Night,False
S059,2025-04-07,Ward,Day,False
S060,2025-04-07,Ward,Night,False
S001,2025-04-08,Surgery,Night,False
S002,2025-04-08,ICU,Day,False
S003,2025-04-08,Surgery,Night,False
S004,2025-04-08,Ward,Night,False
S005,2025-04-08,Ward,Night,False
S006,2025-04-08,Surgery,Day,False
S007,2025-04-08,ER,,False
S008,2025-04-08,ER,Night,False
S009,2025-04-08,Surgery,Day,False
S010,2025-04-08,ICU,Night,False
S011,2025-04-08,ICU,Night,False
S012,2025-04-08,ER,Night,True
S013,2025-04-08,ER,Day,False
S014,2025-04-08,Ward,Day,False
S015,2025-04-08,Surgery,Night,False
S016,2025-04-08,ER,Day,False
S017,2025-04-08,ER,Night,False
S018,2025-04-08,ICU,Day,False
S019,2025-04-08,Surgery,Day,True
S020,2025-04-08,ER,Day,False
S021,2025-04-08,Ward,Night,False
S022,2025-04-08,Ward,Night,False
S023,2025-04-08,ER,Day,False
S024,2025-04-08,ICU,Day,False
S025,2025-04-08,Ward,,True
S026,2025-04-08,Surgery,Day,False
S027,2025-04-08,Surgery,Night,False
S028,2025-04-08,ER,Day,False
S029,2025-04-08,ER,Night,True
S030,2025-04-08,Ward,Day,False
S031,2025-04-08,Surgery,Night,False
S032,2025-04-08,Surgery,Night,False
S033,2025-04-08,ICU,Night,False
S034,2025-04-08,Surgery,Day,False
S035,2025-04-08,ICU,Day,False
S036,2025-04-08,Surgery,Day,True
S037,2025-04-08,ER,Day,False
S038,2025-04-08,ICU,Day,False
S039,2025-04-08,ICU,Night,False
S040,2025-04-08,ICU,Day,False
S041,2025-04-08,Ward,Night,True
S042,2025-04-08,Surgery,Day,False
S043,2025-04-08,Surgery,Day,False
S044,2025-04-08,Surgery,Day,False
S045,2025-04-08,ER,Day,False
S046,2025-04-08,Surgery,,True
S047,2025-04-08,ER,Day,False
S048,2025-04-08,Ward,Night,False
S049,2025-04-08,Ward,Day,False
S050,2025-04-08,ICU,Day,False
S051,2025-04-08,Ward,Day,False
S052,2025-04-08,Ward,Day,False
S053,2025-04-08,ER,Night,False
S054,2025-04-08,ICU,Day,True
S055,2025-04-08,Ward,Night,False
S056,2025-04-08,Ward,Night,False
S057,2025-04-08,Ward,Day,False
S058,2025-04-08,ICU,Night,False
S059,2025-04-08,Ward,Night,False
S060,2025-04-08,ER,Night,False
S001,2025-04-09,Ward,Night,False
S002,2025-04-09,Surgery,Day,False
S003,2025-04-09,Ward,Day,True
S004,2025-04-09,ICU,Day,False
S005,2025-04-09,ER,Night,False
S006,2025-04-09,Ward,Night,False
S007,2025-04-09,ER,Night,False
S008,2025-04-09,ER,Night,False
S009,2025-04-09,ER,Night,False
S010,2025-04-09,Ward,Day,False
S011,2025-04-09,ICU,Night,False
S012,2025-04-09,Surgery,Night,False
S013,2025-04-09,ER,Night,False
S014,2025-04-09,Ward,Night,False
S015,2025-04-09,Ward,Day,False
S016,2025-04-09,Ward,Night,False
S017,2025-04-09,ER,Night,False
S018,2025-04-09,ICU,Night,False
S019,2025-04-09,Ward,Night,False
S020,2025-04-09,Surgery,Day,False
S021,2025-04-09,ICU,Night,True
S022,2025-04-09,Ward,Day,False
S023,2025-04-09,Ward,Night,False
S024,2025-04-09,ICU,Night,False
S025,2025-04-09,Surgery,Night,False
S026,2025-04-09,ER,Night,False
S027,2025-04-09,Surgery,Day,False
S028,2025-04-09,ICU,Night,False
S029,2025-04-09,ICU,Day,True
S030,2025-04-09,ER,Night,False
S031,2025-04-09,Surgery,Day,False
S032,2025-04-09,Surgery,Day,False
S033,2025-04-09,Surgery,Night,True
S034,2025-04-09,Surgery,Night,True
S035,2025-04-09,Surgery,Day,False
S036,2025-04-09,ER,Night,False
S037,2025-04-09,Surgery,Day,False
S038,2025-04-09,Ward,Night,False
S039,2025-04-09,ICU,Night,False
S040,2025-04-09,ICU,Day,False
S041,2025-04-09,ER,Day,True
S042,2025-04-09,Ward,Day,False
S043,2025-04-09,ER,Night,False
S044,2025-04-09,ICU,Night,False
S045,2025-04-09,Ward,Night,True
S046,2025-04-09,Surgery,Night,True
S047,2025-04-09,ER,Day,False
S048,2025-04-09,Surgery,Day,False
S049,2025-04-09,Ward,Day,False
S050,2025-04-09,ER,Day,False
S051,2025-04-09,Surgery,,False
S052,2025-04-09,ER,Night,False
S053,2025-04-09,Surgery,Night,True
S054,2025-04-09,ICU,Night,False
S055,2025-04-09,Ward,Night,False
S056,2025-04-09,ICU,Day,False
S057,2025-04-09,Ward,Night,True
S058,2025-04-09,Surgery,Day,False
S059,2025-04-09,Ward,Night,False
S060,2025-04-09,ICU,Night,False
S001,2025-04-10,ICU,Day,True
S002,2025-04-10,Ward,Night,False
S003,2025-04-10,ER,Night,False
S004,2025-04-10,ER,Day,False
S005,2025-04-10,ICU,Night,False
S006,2025-04-10,ICU,Night,True
S007,2025-04-10,Ward,Day,False
S008,2025-04-10,ICU,Night,True
S009,2025-04-10,Surgery,,False
S010,2025-04-10,ER,Night,False
S011,2025-04-10,Surgery,Day,True
S012,2025-04-10,ICU,Day,False
S013,2025-04-10,ICU,Night,True
S014,2025-04-10,ER,Day,False
S015,2025-04-10,ER,Night,False
S016,2025-04-10,ICU,Night,False
S017,2025-04-10,ICU,Night,True
S018,2025-04-10,Ward,Day,True
S019,2025-04-10,ICU,Night,True
S020,2025-04-10,Surgery,Day,False
S021,2025-04-10,ER,Night,False
S022,2025-04-10,Surgery,Night,False
S023,2025-04-10,Ward,Day,False
S024,2025-04-10,Ward,Day,True
S025,2025-04-10,Surgery,Day,False
S026,2025-04-10,Ward,Night,False
S027,2025-04-10,ER,Night,True
S028,2025-04-10,ICU,Night,False
S029,2025-04-10,Ward,Day,False
S030,2025-04-10,Surgery,Night,False
S031,2025-04-10,Ward,Day,False
S032,2025-04-10,ICU,Day,False
S033,2025-04-10,ER,Night,False
S034,2025-04-10,ER,Night,False
S035,2025-04-10,Surgery,Day,False
S036,2025-04-10,Ward,Night,False
S037,2025-04-10,Ward,Night,False
S038,2025-04-10,ICU,Night,False
S039,2025-04-10,ER,Day,True
S040,2025-04-10,Surgery,Day,False
S041,2025-04-10,ER,Night,False
S042,2025-04-10,ER,Day,True
S043,2025-04-10,Surgery,Day,False
S044,2025-04-10,Ward,Night,False
S045,2025-04-10,ER,,False
S046,2025-04-10,Ward,Day,False
S047,2025-04-10,Surgery,Day,False
S048,2025-04-10,Ward,Night,True
S049,2025-04-10,ER,Day,False
S050,2025-04-10,Ward,Day,False
S051,2025-04-10,Ward,Day,False
S052,2025-04-10,ICU,Day,False
S053,2025-04-10,Ward,Day,False
S054,2025-04-10,Ward,Night,False
S055,2025-04-10,ICU,Night,True
S056,2025-04-10,ER,Day,False
S057,2025-04-10,Surgery,Day,False
S058,2025-04-10,ICU,Day,True
S059,2025-04-10,Ward,Day,True
S060,2025-04-10,Ward,Day,False
S001,2025-04-11,Surgery,Night,False
S002,2025-04-11,Surgery,Night,False
S003,2025-04-11,ICU,Day,False
S004,2025-04-11,ICU,Night,False
S005,2025-04-11,Ward,Day,False
S006,2025-04-11,ER,Night,False
S007,2025-04-11,ICU,Day,False
S008,2025-04-11,Ward,Day,False
S009,2025-04-11,ER,Night,False
S010,2025-04-11,Ward,Night,False
S011,2025-04-11,Surgery,Night,False
S012,2025-04-11,Ward,Night,False
S013,2025-04-11,Surgery,Night,False
S014,2025-04-11,ER,Day,False
S015,2025-04-11,ER,Day,False
S016,2025-04-11,ICU,Day,False
S017,2025-04-11,ICU,Day,False
S018,2025-04-11,ICU,Day,False
S019,2025-04-11,Ward,Day,False
S020,2025-04-11,Ward,Night,False
S021,2025-04-11,ICU,Night,False
S022,2025-04-11,ER,Day,False
S023,2025-04-11,ICU,Night,False
S024,2025-04-11,ER,Day,False
S025,2025-04-11,Surgery,Night,False
S026,2025-04-11,ICU,Day,False
S027,2025-04-11,Surgery,Day,False
S028,2025-04-11,Ward,Night,False
S029,2025-04-11,Ward,Day,False
S030,2025-04-11,ER,Day,False
S031,2025-04-11,ER,Night,False
S032,2025-04-11,ICU,Day,False
S033,2025-04-11,Surgery,Night,False
S034,2025-04-11,Surgery,Night,False
S035,2025-04-11,Ward,Night,False
S036,2025-04-11,ER,Night,False
S037,2025-04-11,Surgery,Day,False
S038,2025-04-11,Ward,Day,False
S039,2025-04-11,ER,Day,False
S040,2025-04-11,Surgery,Night,False
S041,2025-04-11,Ward,Night,False
S042,2025-04-11,Ward,Night,False
S043,2025-04-11,ICU,Day,False
S044,2025-04-11,ER,Night,False
S045,2025-04-11,ICU,Night,False
S046,2025-04-11,ICU,Day,False
S047,2025-04-11,ER,Day,False
S048,2025-04-11,ICU,Night,False
S049,2025-04-11,ER,Day,False
S050,2025-04-11,Surgery,Day,False
S051,2025-04-11,Ward,Day,False
S052,2025-04-11,Ward,Day,False
S053,2025-04-11,ICU,Night,False
S054,2025-04-11,ICU,Night,False
S055,2025-04-11,Ward,Night,False
S056,2025-04-11,ICU,Day,False
S057,2025-04-11,ICU,Night,False
S058,2025-04-11,ICU,Day,False
S059,2025-04-11,ICU,Day,False
S060,2025-04-11,Surgery,,False
S001,2025-04-12,ER,Night,False
S002,2025-04-12,Ward,Day,False
S003,2025-04-12,Ward,Day,False
S004,2025-04-12,Surgery,Day,False
S005,2025-04-12,Ward,Night,False
S006,2025-04-12,Ward,Night,False
S007,2025-04-12,Surgery,Day,False
S008,2025-04-12,Surgery,Day,False
S009,2025-04-12,ER,Night,False
S010,2025-04-12,ICU,Night,False
S011,2025-04-12,ER,Day,False
S012,2025-04-12,ER,Night,False
S013,2025-04-12,ER,Night,False
S014,2025-04-12,Ward,Night,False
S015,2025-04-12,ER,Day,False
S016,2025-04-12,Surgery,Night,False
S017,2025-04-12,Surgery,Day,True
S018,2025-04-12,Ward,Day,False
S019,2025-04-12,Surgery,Day,False
S020,2025-04-12,ICU,Day,False
S021,2025-04-12,ICU,Night,False
S022,2025-04-12,ICU,Day,False
S023,2025-04-12,Ward,,False
S024,2025-04-12,Surgery,Day,False
S025,2025-04-12,ER,Night,False
S026,2025-04-12,ICU,Day,False
S027,2025-04-12,Surgery,Day,True
S028,2025-04-12,ER,Night,False
S029,2025-04-12,ER,Night,False
S030,2025-04-12,Surgery,Day,False
S031,2025-04-12,ICU,Night,False
S032,2025-04-12,ICU,Night,True
S033,2025-04-12,ER,Night,False
S034,2025-04-12,Surgery,Night,False
S035,2025-04-12,Ward,Day,False
S036,2025-04-12,Surgery,Night,False
S037,2025-04-12,ICU,Night,False
S038,2025-04-12,Ward,Night,False
S039,2025-04-12,ER,Day,False
S040,2025-04-12,ER,Day,False
S041,2025-04-12,ICU,Day,False
S042,2025-04-12,ICU,,False
S043,2025-04-12,ER,Night,False
S044,2025-04-12,Ward,Night,False
S045,2025-04-12,Ward,Day,False
S046,2025-04-12,ICU,Day,False
S047,2025-04-12,ICU,Night,False
S048,2025-04-12,ER,Day,False
S049,2025-04-12,ER,Night,False
S050,2025-04-12,ER,Day,False
S051,2025-04-12,Ward,Day,False
S052,2025-04-12,Ward,Night,False
S053,2025-04-12,Ward,Night,False
S054,2025-04-12,ICU,Day,False
S055,2025-04-12,ER,Day,False
